"","date","meanGPP","meanRsoil","sumRain","DOYn","DOY.x","DOY.y","PulseDays"
"755",2019-11-06,0.234449108983542,0.545097222222222,0,310,310,NA,0
"756",2019-11-07,0.392341285428542,0.466270833333333,0,311,311,NA,0
"757",2019-11-08,0.272336179786667,0.482069444444444,0,312,312,NA,0
"758",2019-11-09,0.316368119563729,0.474472222222222,0,313,313,NA,0
"759",2019-11-10,0.419678529194854,0.468986111111111,0,314,314,NA,0
"760",2019-11-11,0.485629509992333,0.429826388888889,0,315,315,NA,0
"761",2019-11-12,0.178274791487083,0.399,0,316,316,NA,0
"762",2019-11-13,0.381161009122917,0.380430555555556,0,317,317,NA,0
"763",2019-11-14,0.182304120475208,0.376125,0,318,318,NA,0
"764",2019-11-15,0.205079835820812,0.373375,0,319,319,NA,0
"765",2019-11-16,0.260367846533604,0.403951388888889,0,320,320,NA,0
"766",2019-11-17,0.241179179520833,0.361763888888889,0,321,321,NA,0
"767",2019-11-18,0.44766144954375,0.3666875,0,322,322,NA,0
"768",2019-12-10,0.39000664958,0.15625,0,344,344,NA,0
"769",2019-12-11,0.246791708401875,0.226866666666667,0,345,345,NA,0
"770",2019-12-12,0.384431905389375,0.24856862745098,0,346,346,NA,0
"771",2019-12-13,0.457028861123958,0.25581884057971,0,347,347,NA,0
"772",2019-12-14,0.374419454854417,0.288222222222222,0,348,348,NA,0
"773",2019-12-15,0.33450841077625,0.296381944444444,0,349,349,NA,0
"774",2019-12-16,0.225851447807917,0.250625,0,350,350,NA,0
"775",2019-12-17,0.208071355638104,0.231909090909091,0,351,351,NA,0
"776",2019-12-18,0.100280452826021,0.240333333333333,0,352,352,NA,0
"777",2019-12-19,0.423012826048458,0.248651515151515,0,353,353,NA,0
"778",2019-12-20,0.363286123256042,0.245858333333333,0,354,354,NA,0
"779",2019-12-21,0.162309830093208,0.261818181818182,0,355,355,NA,0
"780",2019-12-22,0.089248179039375,0.2596875,0,356,356,NA,0
"781",2019-12-23,0.186424610379792,0.266048611111111,0,357,357,NA,0
"782",2020-01-01,0.205717039819583,0.220166666666667,0,1,1,NA,0
"783",2020-01-02,0.210620593167188,0.206020833333333,0.762,2,2,NA,0
"784",2020-01-03,0.292426309892977,0.173128787878788,0,3,3,NA,0
"785",2020-01-04,0.133315761215,0.213972222222222,0,4,4,NA,0
"786",2020-01-05,0.141841902680833,0.247215277777778,0,5,5,NA,0
"787",2020-01-06,0.0704999425615833,0.232819444444444,0,6,6,NA,0
"788",2020-01-07,0.0921367099036875,0.214388888888889,0,7,7,NA,0
"789",2020-01-08,0.0952783355514167,0.228347222222222,0,8,8,NA,0
"790",2020-01-09,0.0868533107458333,0.232478260869565,4.445,9,9,NA,0
"791",2020-01-10,0.02417449584925,0.202486111111111,0.762,10,10,NA,0
"792",2020-01-11,0.0789039825039583,0.194597222222222,0,11,11,NA,0
"793",2020-01-12,0.146525905212104,0.216895833333333,0,12,12,NA,0
"794",2020-01-13,0.0660045953389583,0.225590277777778,0,13,13,NA,0
"795",2020-01-14,0.109319800269423,0.244652173913043,0,14,14,NA,0
"796",2020-01-15,0.109562254073625,0.263472222222222,0,15,15,NA,0
"797",2020-01-16,0.087070509205,0.434253623188406,2.032,16,16,NA,0
"798",2020-01-17,0.0600080876099167,0.282347222222222,0,17,17,NA,0
"799",2020-01-18,0.0751397650739583,0.414256944444444,0,18,18,NA,0
"800",2020-01-19,0.04487059946,0.275895833333333,0,19,19,NA,0
"801",2020-01-20,0.042073657646875,0.312041666666667,0,20,20,NA,0
"802",2020-01-21,0.115226245158958,0.418642857142857,4.572,21,21,NA,0
"803",2020-02-18,0.190995304139583,0.360777777777778,0,49,49,NA,0
"804",2020-02-19,0.4093448112,0.377875,0,50,50,NA,0
"805",2020-02-20,0.388228584227083,0.392,0,51,51,NA,0
"806",2020-02-21,0.2720824416625,0.530347222222222,1.651,52,52,NA,0
"807",2020-02-22,0.506843768347917,0.542333333333333,2.159,53,53,NA,0
"808",2020-02-23,0.283191406924167,0.410094202898551,0,54,54,NA,0
"809",2020-02-24,0.41361293956375,0.37175,0,55,55,NA,0
"810",2020-02-25,0.308017655002083,0.330944444444444,0,56,56,NA,0
"811",2020-02-26,0.251801845906687,0.263277777777778,0,57,57,NA,0
"812",2020-02-27,0.3687118839765,0.296972222222222,0,58,58,NA,0
"813",2020-02-28,0.203195801082083,0.343236111111111,0,59,59,NA,0
"814",2020-02-29,0.454834239235417,0.409319444444444,0,60,60,NA,0
"815",2020-03-01,0.36403045935375,0.379541666666667,0,61,61,NA,0
"816",2020-03-02,0.29639737193725,0.418791666666667,0.635,62,62,NA,0
"817",2020-03-17,0.540064119084792,0.518208333333333,0,77,77,NA,0
"818",2020-03-23,0.704339935647917,0.599236111111111,0,83,83,NA,0
"819",2020-03-24,0.71273373081875,0.617291666666667,0,84,84,NA,0
"820",2020-03-25,0.871399586415833,0.740833333333333,0,85,85,NA,0
"821",2020-03-26,0.688895026890625,0.754097222222222,0,86,86,NA,0
"822",2020-03-27,0.607895295504792,0.686722222222222,0,87,87,NA,0
"823",2020-03-28,0.697964318375,0.622930555555556,0,88,88,NA,0
"824",2020-03-29,1.07547041840146,0.693333333333333,0,89,89,NA,0
"825",2020-03-30,0.701371483252083,0.753125,0,90,90,NA,0
"826",2020-03-31,0.94575707168125,0.846805555555556,0,91,91,NA,0
"827",2020-04-01,1.17220166102729,0.973263888888889,0,92,92,NA,0
"828",2020-04-02,1.31492447976229,0.975069444444444,0,93,93,NA,0
"829",2020-04-03,1.47148082561083,1.08315277777778,0,94,94,NA,0
"830",2020-04-04,1.54140301113479,1.23016666666667,0,95,95,NA,0
"831",2020-04-05,1.64169629844812,1.22680555555556,0,96,96,NA,0
"832",2020-04-06,1.71575722054833,1.30830555555556,0,97,97,NA,0
"833",2020-04-07,1.75951659880625,1.31920138888889,0,98,98,NA,0
"834",2020-04-08,1.40836360881927,1.44488194444444,0,99,99,NA,0
"835",2020-04-09,1.77890609793896,1.48586111111111,0,100,100,NA,0
"836",2020-04-10,1.76855488033482,1.38741666666667,0,101,101,NA,0
"837",2020-04-16,1.88198733585833,1.46797222222222,0,107,107,NA,0
"838",2020-04-17,2.05621332262104,1.43403472222222,0,108,108,NA,0
"839",2020-04-18,1.89823125463354,1.59415277777778,0,109,109,NA,0
"840",2020-04-19,1.99119316870208,1.68643055555556,0,110,110,NA,0
"841",2020-04-20,2.0608398240625,1.85339583333333,0,111,111,NA,0
"842",2020-04-21,2.20123188278542,1.895875,0,112,112,NA,0
"843",2020-04-22,1.75017436914896,1.807,0,113,113,NA,0
"844",2020-04-23,2.50033121233542,1.9763125,0,114,114,NA,0
"845",2020-04-24,2.23055796550792,2.13174305555556,0,115,115,NA,0
"846",2020-04-25,2.25692679727917,2.2693125,0,116,116,NA,0
"847",2020-04-26,2.52421318125833,2.407875,0,117,117,NA,0
"848",2020-04-27,2.41992625329375,2.78122222222222,0,118,118,NA,0
"849",NA,NA,0.212222222222222,NA,NA,NA,NA,0
